"","study_ID","author","publication_year","journal","DOI","language","coder_initials","exclude","Exclusion_rationale","country","locality","Site_period","coordinates_lat","coordinates_lon","coordinate_source","year_start","year_end","month_start","month_end","day_period_reported","day_period_start","day_period_end","night_period_reported","night_period_start","night_period_end","day_pollination_hrs","night_pollination_hrs","study_design_comments","plant_species","plant_cultivar","plant_native_status","plant_crop","Pollinator_observations_included","treatment_condition","treatment_comments","additional_treatment","treatment_effectiveness_metric","treatmenteffectiveness_metric_comments","extraction_type","sample_size","effectiveness_value","effectiveness_units","effect_error","effect_error_L","effect_error_U","effect_error_units","statistical_test","mechanism_proposed","mechanism_comments","Study_comments"
"538","Miller_2013","Miller",2013,"Annals of Botany","10.1093/aob/mct237","E","CCN","n",NA,"United States","California",NA,39.43361111,"-122.6175","provided in text","2013",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,"""To measure only pollinator-mediated pollen deposition, we emasculated flowers with unopened stigmas and covered them with bridal veil. Day exposed flowers were uncovered from dawn until dusk and night exposed flowers from dusk until dawn. ""","Clarkia concinna",NA,"native","n","y","day pollination",NA,NA,"pollen deposition",NA,"Fig. 5",27,50.0151745068285,"# pollen grains",9.3474962063733,"9.3474962063733003",NA,"SE",NA,"y","The more exserted anthers and stigma, wider hypanthium, and greater herkogamy (spatial separation of anthers and stigma) of C. breweri probably evolved through selection for improved hawkmoth efficiency. These morphological changes came at the cost of a substantial reduction in efficiency for all other visitors, including hummingbirds. While few studies have directly quantified trade-offs in pollinator efficiency, we believe they will usually be concave between different pollinator functional groups. It is unlikely that one floral morphology will effect equal pollen transfer across pollinators with divergent sizes, shapes and behaviours. For instance, Muchhala (2007) showed that intermediate phenotypes between bat- and bird-pollinated species of Burmeistera have the lowest amounts of pollen transferred due to a poor fit with either type of visitor.",NA
"539","Miller_2013","Miller",2013,"Annals of Botany","10.1093/aob/mct237","E","CCN","n",NA,"United States","California",NA,39.43361111,"-122.6175","provided in text","2013",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,"""To measure only pollinator-mediated pollen deposition, we emasculated flowers with unopened stigmas and covered them with bridal veil. Day exposed flowers were uncovered from dawn until dusk and night exposed flowers from dusk until dawn. ""","Clarkia concinna",NA,"native","n","y","night pollination",NA,NA,"pollen deposition",NA,"Fig. 5",27,4.85584218512898,"# pollen grains",2.18512898330804,"2.1851289833080401",NA,"SE",NA,"y","The more exserted anthers and stigma, wider hypanthium, and greater herkogamy (spatial separation of anthers and stigma) of C. breweri probably evolved through selection for improved hawkmoth efficiency. These morphological changes came at the cost of a substantial reduction in efficiency for all other visitors, including hummingbirds. While few studies have directly quantified trade-offs in pollinator efficiency, we believe they will usually be concave between different pollinator functional groups. It is unlikely that one floral morphology will effect equal pollen transfer across pollinators with divergent sizes, shapes and behaviours. For instance, Muchhala (2007) showed that intermediate phenotypes between bat- and bird-pollinated species of Burmeistera have the lowest amounts of pollen transferred due to a poor fit with either type of visitor.",NA
"540","Miller_2013","Miller",2013,"Annals of Botany","10.1093/aob/mct237","E","CCN","n",NA,"United States","California",NA,37.58361111,"-121.93361111","provided in text","1993",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,"""To measure only pollinator-mediated pollen deposition, we emasculated flowers with unopened stigmas and covered them with bridal veil. Day exposed flowers were uncovered from dawn until dusk and night exposed flowers from dusk until dawn. ""","Clarkia breweri",NA,"native","n","y","day pollination",NA,NA,"pollen deposition",NA,"Fig. 5",66,19.1805766312594,"# pollen grains",6.7981790591806,"6.7981790591806011",NA,"SE",NA,"y","The more exserted anthers and stigma, wider hypanthium, and greater herkogamy (spatial separation of anthers and stigma) of C. breweri probably evolved through selection for improved hawkmoth efficiency. These morphological changes came at the cost of a substantial reduction in efficiency for all other visitors, including hummingbirds. While few studies have directly quantified trade-offs in pollinator efficiency, we believe they will usually be concave between different pollinator functional groups. It is unlikely that one floral morphology will effect equal pollen transfer across pollinators with divergent sizes, shapes and behaviours. For instance, Muchhala (2007) showed that intermediate phenotypes between bat- and bird-pollinated species of Burmeistera have the lowest amounts of pollen transferred due to a poor fit with either type of visitor.",NA
"541","Miller_2013","Miller",2013,"Annals of Botany","10.1093/aob/mct237","E","CCN","n",NA,"United States","California",NA,37.58361111,"-121.93361111","provided in text","1993",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,"""To measure only pollinator-mediated pollen deposition, we emasculated flowers with unopened stigmas and covered them with bridal veil. Day exposed flowers were uncovered from dawn until dusk and night exposed flowers from dusk until dawn. ""","Clarkia breweri",NA,"native","n","y","night pollination",NA,NA,"pollen deposition",NA,"Fig. 5",66,68.3459787556904,"# pollen grains",10.3186646433991,"10.318664643399103",NA,"SE",NA,"y","The more exserted anthers and stigma, wider hypanthium, and greater herkogamy (spatial separation of anthers and stigma) of C. breweri probably evolved through selection for improved hawkmoth efficiency. These morphological changes came at the cost of a substantial reduction in efficiency for all other visitors, including hummingbirds. While few studies have directly quantified trade-offs in pollinator efficiency, we believe they will usually be concave between different pollinator functional groups. It is unlikely that one floral morphology will effect equal pollen transfer across pollinators with divergent sizes, shapes and behaviours. For instance, Muchhala (2007) showed that intermediate phenotypes between bat- and bird-pollinated species of Burmeistera have the lowest amounts of pollen transferred due to a poor fit with either type of visitor.",NA
"542","Miyake_2003","Miyake",2003,"Plant Systematics & Evolution","10.1007/s00606-003-0059-1","E","CCN","n",NA,"Japan","Toshima Island",NA,34.521985,"139.278912","based on place name","1998",NA,"July","August","y","0600","1700","y","1700","0600",1100,1100,"""By removing the bags, we exposed these inflorescences either during 6 a.m.–5 p.m. to diurnal pollinators, or during 5 p.m.–6 a.m. to nocturnal pollinators.""","Clerodendrum trichotomum",NA,"native","n","y","complete exclusion",NA,NA,"fruit set",NA,"Table 1",24,0,"proportion converted (orig: percent)",NA,NA,NA,NA,NA,"y","Our results support the hypothesis of character displacement in flower morphology between sympatric pollinator-sharing plants (Waser 1983).",NA
"543","Miyake_2003","Miyake",2003,"Plant Systematics & Evolution","10.1007/s00606-003-0059-1","E","CCN","n",NA,"Japan","Toshima Island",NA,34.521985,"139.278912","based on place name","1998",NA,"July","August","y","0600","1700","y","1700","0600",1100,1100,"""By removing the bags, we exposed these inflorescences either during 6 a.m.–5 p.m. to diurnal pollinators, or during 5 p.m.–6 a.m. to nocturnal pollinators.""","Clerodendrum trichotomum",NA,"native","n","y","day pollination",NA,NA,"fruit set",NA,"Table 1",79,0.127,"proportion converted (orig: percent)",NA,NA,NA,NA,NA,"y","Our results support the hypothesis of character displacement in flower morphology between sympatric pollinator-sharing plants (Waser 1983).",NA
"544","Miyake_2003","Miyake",2003,"Plant Systematics & Evolution","10.1007/s00606-003-0059-1","E","CCN","n",NA,"Japan","Toshima Island",NA,34.521985,"139.278912","based on place name","1998",NA,"July","August","y","0600","1700","y","1700","0600",1100,1100,"""By removing the bags, we exposed these inflorescences either during 6 a.m.–5 p.m. to diurnal pollinators, or during 5 p.m.–6 a.m. to nocturnal pollinators.""","Clerodendrum trichotomum",NA,"native","n","y","night pollination",NA,NA,"fruit set",NA,"Table 1",81,0.086,"proportion converted (orig: percent)",NA,NA,NA,NA,NA,"y","Our results support the hypothesis of character displacement in flower morphology between sympatric pollinator-sharing plants (Waser 1983).",NA
"545","Miyake_2003","Miyake",2003,"Plant Systematics & Evolution","10.1007/s00606-003-0059-1","E","CCN","n",NA,"Japan","Toshima Island",NA,34.521985,"139.278912","based on place name","1998",NA,"July","August","y","0600","1700","y","1700","0600",1100,1100,"""By removing the bags, we exposed these inflorescences either during 6 a.m.–5 p.m. to diurnal pollinators, or during 5 p.m.–6 a.m. to nocturnal pollinators.""","Clerodendrum izuinsulare",NA,"native","n","y","complete exclusion",NA,NA,"fruit set",NA,"Table 1",26,0.038,"proportion converted (orig: percent)",NA,NA,NA,NA,NA,"y","Our results support the hypothesis of character displacement in flower morphology between sympatric pollinator-sharing plants (Waser 1983).",NA
"546","Miyake_2003","Miyake",2003,"Plant Systematics & Evolution","10.1007/s00606-003-0059-1","E","CCN","n",NA,"Japan","Toshima Island",NA,34.521985,"139.278912","based on place name","1998",NA,"July","August","y","0600","1700","y","1700","0600",1100,1100,"""By removing the bags, we exposed these inflorescences either during 6 a.m.–5 p.m. to diurnal pollinators, or during 5 p.m.–6 a.m. to nocturnal pollinators.""","Clerodendrum izuinsulare",NA,"native","n","y","day pollination",NA,NA,"fruit set",NA,"Table 1",77,0.403,"proportion converted (orig: percent)",NA,NA,NA,NA,NA,"y","Our results support the hypothesis of character displacement in flower morphology between sympatric pollinator-sharing plants (Waser 1983).",NA
"547","Miyake_2003","Miyake",2003,"Plant Systematics & Evolution","10.1007/s00606-003-0059-1","E","CCN","n",NA,"Japan","Toshima Island",NA,34.521985,"139.278912","based on place name","1998",NA,"July","August","y","0600","1700","y","1700","0600",1100,1100,"""By removing the bags, we exposed these inflorescences either during 6 a.m.–5 p.m. to diurnal pollinators, or during 5 p.m.–6 a.m. to nocturnal pollinators.""","Clerodendrum izuinsulare",NA,"native","n","y","night pollination",NA,NA,"fruit set",NA,"Table 1",84,0.131,"proportion converted (orig: percent)",NA,NA,NA,NA,NA,"y","Our results support the hypothesis of character displacement in flower morphology between sympatric pollinator-sharing plants (Waser 1983).",NA
"548","Molina-Freaner_2003","Molina-Freaner",2003,"American Journal of Botany","10.3732/ajb.90.7.1016","E","CCN","n",NA,"Mexico","Sonora",NA,29.01694444,"-110.95027778","provided in text","2001",NA,"March","March","y","0600","1830","y","1830","0600",1230,1230,"""(1) Hand cross-pollination. Flowers in this treatment were pollinated with pollen from recently opened anthers of other individuals (50–100 m away) in the population, daily in the early evening from 1900 to 2100 until styles wilted. Pollen was deposited in stigmas by rubbing open anthers against them. Pollen donors changed every day. Flowers in this treatment were not excluded from pollinators. (2) Self-pollination. Flowers in this treatment were excluded from visitors before and after pollination by pieces of transparent straw and nylon mesh netting. Once stigmas were receptive (revealed as the presence of exudates), they were pollinated with open anthers of another flower of the same individual, daily from 1900 to 2100 until styles wilted. (3) Pollen exclusion (agamospermy). Flowers in this treatment were permanently excluded from visitors by pieces of straw and nylon mesh netting until styles wilted. In this case, no pollen was allowed to touch the stigma. (4) Exclusion of diurnal visitors (nocturnal pollination). Flowers in this treatment were excluded from visitors from 0600 to 1830 and allowed any visitor from 1830 to 0600, daily, until styles wilted. Flowers were excluded from visitors using pieces of straw and nylon mesh netting. (5) Exclusion of nocturnal visitors (diurnal pollination). Flowers in this treatment were excluded from visitors from 1830 to 0600 and allowed any visitor from 0600 to 1830 daily, until styles wilted. Flowers were excluded as before. (6) Control. Flowers in this treatment were just tagged and left to the natural agents in the field.""","Agave angustifolia",NA,"native","n","y","hand pollination",NA,NA,"fruit set",NA,"Fig. 6",50,0.562711864406779,"fruit/flower",0.288135593220339,"0.28813559322033899",NA,"SD",NA,"y","our results seem to indicate that the trend from relative specialization to generalization in the pollination system of paniculate agaves breaks down in the central Sonoran desert. However, given that A. angustifolia has a tropical distribution and A. subsimplex is a narrow endemic to the Sonoran desert, our results reveal a geographical trend in the pollination biology of paniculate agaves",NA
